mp_name,nature_membership,term_start_date,term_end_date,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,debates,private_member_bills,questions,attendance,mp_note
Lalji Verma,Elected,2024-09-06,,Ambedkar Nagar,37,58,1,12,"M.Sc. (Agriculture), Kulbhaskar Ashram Mahavidyalaya, Allahabad, Kanpur University, 1979",0.6323529411764706,0.0042959427207637235,0.0,0.001579778830963665,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Laxmikant Pappu Nishad,Elected,2024-09-06,,Sant Kabir Nagar,37,58,1,18,"Intermediate from Secondary Education Council, U.P in year 1994",0.35294117647058826,0.0019093078758949881,0.0,0.001579778830963665,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Mukesh Rajput,Elected,2024-09-06,,Farrukhabad,37,18,1,3,"B.Sc. from RP Degree College, Kamalganj, Farrukhabad, Chhatrapati Shahu Ji Maharaj University, in 1990",0.45588235294117646,0.001431980906921241,0.0,0.0071090047393364926,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Praveen Patel,Elected,2024-09-06,,Phulpur,37,18,1,12,"M.A. from Chhatrapati Shahu ji University, 2000",0.29411764705882354,0.002863961813842482,0.0,0.03317535545023697,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Rajeev Rai,Elected,2024-09-06,,Ghosi,37,58,1,12,"PhD, Ballsbridge University, Dominica, 2019",0.4264705882352941,0.0038186157517899762,0.0,0.014218009478672985,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Ram Shiromani Verma,Elected,2024-09-06,,Shrawasti,37,58,1,3,"Bachelor of Law in 2018 from Dr. Ram Manohar Lohia, Avadh University Ayodhya",0.35294117647058826,0.00477326968973747,0.0,0.009478672985781991,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Ramashankar Rajbhar,Elected,2024-09-06,,Salempur,37,58,1,3,"Graduation, Sant Vinoba P.G. College, Deoria, 1983",0.5735294117647058,0.0042959427207637235,0.0,0.00315955766192733,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Ruchi Vira,Elected,2024-09-06,,Moradabad,37,58,0,3,"Graduate from Hindu Degree College, Moradabad in year 1982",0.5441176470588236,0.0009546539379474941,0.0,0.0071090047393364926,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Sanatan Pandey,Elected,2024-09-06,,Ballia,37,58,1,18,"Civil Diploma, Govt. Polytechnic, Mirzapur, 1980",0.6029411764705883,0.001431980906921241,0.0,0.0007898894154818325,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Satish Kumar Gautam,Elected,2024-09-06,,Aligarh,37,18,1,3,Graduated from Swami Vivekanand Subharti University in year 2023,0.39705882352941174,0.0009546539379474941,0.0,0.0007898894154818325,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Shashank Mani,Elected,2024-09-06,,Deoria,37,18,1,12,"B.Tech, IIT Delhi, 1986; MBA, IMD Business School, Lausanne, Switzerland",0.5147058823529411,0.0009546539379474941,0.0,0.001579778830963665,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Tanuj Punia,Elected,2024-09-06,,Barabanki,37,29,1,3,"B.Tech, Indian Institute of Technology, Roorkee (2010)",0.20588235294117646,0.001431980906921241,0.0,0.014218009478672985,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Ujjwal Raman Singh,Elected,2024-09-06,,Allahabad,37,29,1,3,"B.A. from st. Stephen College, Delhi University, 1990-93, Bachelor of Law, University Campus Law Center, Delhi University, 199393",0.3823529411764706,0.002863961813842482,0.0,0.004739336492890996,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Utkarsh Verma Madhur,Elected,2024-09-06,,Kheri,37,58,1,3,"P.G.D.M. from I.T.S.I.M. Greater Noida, Uttar Pradesh in year 2010",0.19117647058823534,0.0019093078758949881,0.0,0.00315955766192733,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Vijay Kumar Dubey,Elected,2024-09-06,,Kushi Nagar,37,18,1,18,"High School, Maharana Pratap Intermediate College, Gorakhpur, 1978",0.5735294117647058,0.0038186157517899762,0.0,0.017377567140600316,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Zia Ur Rehman,Elected,2024-09-06,,Sambhal,37,58,1,3,Law Graduate from Choudhary Charan Singh University in 2012,0.16176470588235298,0.002863961813842482,0.0,0.0007898894154818325,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Mahua Moitra,Elected,2024-09-06,,Krishnanagar,39,8,0,3,"B.A. (Mathematics & Economics) from Mount Holyoke College, USA in year 1998",0.35294117647058826,0.0009546539379474941,0.0,0.0007898894154818325,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Ajay Bhatt,Elected,2024-09-06,,Nainital-Udhamsingh Nagar,38,18,1,3,"L.L.B. from Sanghatak Mahavidhyalay, Almora, (Kumaun University Nainital) in year 1984",0.5588235294117647,0.00477326968973747,0.0,0.00631911532385466,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Anil Baluni,Elected,2024-09-06,,Garhwal,38,18,1,3,B.Com. from Delhi University in year 1993,0.411764705882353,0.00047732696897374703,0.0,0.0007898894154818325,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Abhishek Banerjee,Elected,2024-09-06,,Diamond Harbour,39,8,1,12,"BBA and MBA, Indian Institute of Planning and Management, New Delhi, 2009",0.16176470588235298,0.00047732696897374703,0.0,0.0071090047393364926,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Azad Kirti Jha,Elected,2024-09-06,,Bardhaman-Durgapur,39,8,1,3,B.A. from St. Stephens College (University of Delhi) in year 1981,0.588235294117647,0.002863961813842482,0.0,0.004739336492890996,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Jayanta Kumar Roy,Elected,2024-09-06,,Jalpaiguri,39,18,1,12,"Doctor of Medicine (Community Medicine) from West Bengal University of Health Science, Course completed in the year 2010",0.45588235294117646,0.0019093078758949881,0.0,0.02448657187993681,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Kalyan Banerjee,Elected,2024-09-06,,Srerampur,39,8,1,3,"B.Com. from University of Burdwan (1972-75), LL.B. from University of Ranchi (1976-79)",0.6176470588235294,0.002863961813842482,0.0,0.007898894154818325,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Khagen Murmu,Elected,2024-09-06,,Maldaha Uttar,39,18,1,3,"B.A. from RLSJ College, Patna, Bihar, Magadh University in year 1989",0.5735294117647058,0.0042959427207637235,0.0,0.02764612954186414,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Partha Bhowmick,Elected,2024-09-06,,Barrackpur,39,8,1,12,"Master Degree in Commerce from Rishi Bankim Chandra Evening University, University of Calcutta (1986-1987)",0.5147058823529411,0.0009546539379474941,0.0,0.0007898894154818325,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Pratima Mondal,Elected,2024-09-06,,Joynagar,39,8,0,12,"MA (History), Calcutta University, 1993; B.Ed., Calcutta University, 1989",0.4852941176470588,0.0033412887828162294,0.0,0.008688783570300158,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Raju Bista,Elected,2024-09-06,,Darjeeling,39,18,1,3,B.A. from Manipur University,0.19117647058823534,0.0042959427207637235,0.0,0.019747235387045814,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Sajda Ahmed,Elected,2024-09-06,,Uluberia,39,8,0,3,B.A. from University of Calcutta in year 1983,0.5441176470588236,0.0009546539379474941,0.0,0.009478672985781991,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Saumitra Khan,Elected,2024-09-06,,Bishnupur,39,18,1,18,"Higher Secondary Pass, West Bengal Council of Higher Secondary Education, 1999",0.2647058823529412,0.0009546539379474941,0.0,0.0039494470774091624,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Sayani Ghosh,Elected,2024-09-06,,Jadavpur,39,8,0,18,"Higher Secondary (Council for the Indian School Certificate Examinations Board), Hirendra Leela Patranavis, School, 2011",0.08823529411764708,0.001431980906921241,0.0,0.0039494470774091624,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Sougata Ray,Elected,2024-09-06,,Dum Dum,39,8,1,12,"M.Sc, Presidency College, Calcutta University, 1972; LLB, Jogesh Chandra Chowdhury Law College, 1982",0.7647058823529411,0.006205250596658711,0.0,0.019747235387045814,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Bishnu Pada Ray,Elected,2024-09-06,,Andaman and Nicobar Islands,0,18,1,3,B.Com. (Hons.) from University of Calcutta in year 1973,0.7205882352941175,0.0009546539379474941,0.0,0.001579778830963665,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Delkar Kalaben Mohanbhai,Elected,2024-09-06,,Dadra and Nagar Haveli,8,18,0,3,"B.A. from Veer Narmad South Gujarat University, (Extended Mode) in year 2007-08",0.39705882352941174,0.002386634844868735,0.0,0.019747235387045814,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Patel Umeshbhai Babubhai,Elected,2024-09-06,,Daman and Diu,8,28,1,3,"BCom., Janardhan Rai Nagar, Rajasthan Vidyapeeth, Rajasthan",0.338235294117647,0.00477326968973747,0.0,0.009478672985781991,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Manoj Tiwari,Elected,2024-09-06,,North East Delhi,10,18,1,12,"MPEd., Banaras Hindu University, Varanasi, 1994",0.411764705882353,0.0019093078758949881,0.0,0.021327014218009477,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Ramvir Singh Bidhuri,Elected,2024-09-06,,South Delhi,10,18,1,3,"Bachelor of Arts, Deshbandhu Gupta College, Delhi University, 1973",0.6764705882352942,0.0009546539379474941,0.0,0.019747235387045814,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Yogender Chandolia,Elected,2024-09-06,,North West Delhi,10,18,1,3,"BA Political Science and History, Swami Vivekanand Subharti University, Meerut, UP, 2022",0.5441176470588236,0.002386634844868735,0.0,0.014218009478672985,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Ve Vaithilingam,Elected,2024-09-06,,Puducherry,30,29,1,3,B.Com. from Madurai Kamaraj University by Distance Education in year 1968-71,0.7058823529411764,0.002386634844868735,0.0,0.004739336492890996,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
B K Parthasarathi,Elected,2024-09-06,,Hindupur,2,66,1,3,"B.A., S.A.P.S. College, Bangalore University, Year 1982",0.5735294117647058,0.0,0.0,0.018167456556082148,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Mala Roy,Elected,2024-09-06,,Kolkata Dakshin,39,8,0,3,"BA, Calcutta University, 1976",0.6029411764705883,0.0,0.0,0.018957345971563982,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Amarsing Tisso,Elected,2024-09-06,,Diphu,4,18,1,18,Senior School Secondary Examination (SSSE) from NIOS in 1995,0.45588235294117646,0.0,0.0,0.001579778830963665,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Ajay Kumar Mandal,Elected,2024-09-06,,Bhagalpur,5,36,1,18,"9th Passed from Shri Sant High School, Ghogha, Bhagalpur",0.3088235294117648,0.0,0.0,0.01263823064770932,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Ashok Kumar Yadav,Elected,2024-09-06,,Madhubani,5,18,1,12,"Ph.D. from Lalit Narayan Mithila University, Darbhanga, Bihar in year 2006",0.4264705882352941,0.0,0.0,0.0007898894154818325,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Giridhari Yadav,Elected,2024-09-06,,Banka,5,36,1,12,M.A. (History) from Dr. Hari Singh Gour University in year 1989,0.5588235294117647,0.0,0.0,0.013428120063191154,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Chintamani Maharaj,Elected,2024-09-06,,Surguja,7,18,1,18,"12th Passed from Chhattisgarh Sanskrit Vidyamandalam, Raipur, Chhattisgarh in year 2014",0.45588235294117646,0.0,0.0,0.007898894154818325,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Chandubhai Chhaganbhai Shihora,Elected,2024-09-06,,Surendranagar,12,18,1,18,12th Passed from Gujarat Secondary Education Board in year 1981,0.5441176470588236,0.0,0.0,0.001579778830963665,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Devusinh Chauhan,Elected,2024-09-06,,Kheda,12,18,1,3,Bachelor of Vocation (Journalism and Mass Communication) from SP University in 2023,0.5,0.0,0.0,0.0007898894154818325,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Govind Makthappa Karjol,Elected,2024-09-06,,Chitradurga,18,18,1,18,"SSLC, SS High School, Vijayapura, Year Passed: 1970-71",0.7058823529411764,0.0,0.0,0.011058451816745656,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
P C Mohan,Elected,2024-09-06,,Bangalore Central,18,18,1,18,"Second year Pre-University Course from Vijaya College, Jayanagar, Bengaluru in year 1981",0.5294117647058825,0.0,0.0,0.010268562401263823,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Bharat Singh Kushwah,Elected,2024-09-06,,Gwalior,22,18,1,18,"Higher Secondary from Madhya Pradesh Education Board, Bhopal in year 1990",0.411764705882353,0.0,0.0,0.001579778830963665,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Faggan Singh Kulaste,Elected,2024-09-06,,Mandla,22,18,1,12,"M.A. from Harisingh Gour University, Sagar, M.P in year 1982",0.588235294117647,0.0,0.0,0.002369668246445498,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Gyaneshwar Patil,Elected,2024-09-06,,Khandwa,22,18,1,18,"BCom second year, IGNOU",0.44117647058823534,0.0,0.0,0.01263823064770932,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Mahendra Singh Solanky,Elected,2024-09-06,,Dewas,22,18,1,3,"L.L.B. from Indore Institute of Law, Devi Ahilya University, Indore, in 2006",0.2205882352941177,0.0,0.0,0.01579778830963665,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Aashtikar Patil Nagesh Bapurao,Elected,2024-09-06,,Hingoli,23,61,1,3,"B.Com. from Dr. Babasaheb Ambedkar Marathwada Vidyapeeth, Aurangabad in year 1993-94",0.39705882352941174,0.0,0.0,0.026066350710900472,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Chavan Vasantrao Balwantrao,Elected,2024-09-06,,Nanded,23,29,1,18,"B.Com. (Part-I) from People's College, Nanded, Marathwada University, Aurangabad in year 1971-72",0.6617647058823528,0.0,0.0,0.013428120063191154,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Naba Charan Majhi,Elected,2024-09-06,,Mayurbhanj,28,18,1,3,"BA, Utkal University, Rairangpur College, Rairangpur",0.5588235294117647,0.0,0.0,0.018167456556082148,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
